Date,Region,Product,Channel,Units Sold,Sales
2023-06-24,North,Beauty,In-Store,1,108.49
2023-06-24,North,Electronics,Online,6,1195.55
2023-06-24,South,Apparel,Online,2,87.98
2023-06-24,South,Home & Kitchen,Online,5,499.79
2023-06-24,South,Electronics,Online,1,114.89
2023-06-24,South,Beauty,In-Store,1,55.49
2023-06-25,West,Sports & Outdoors,Online,1,104.0
2023-06-25,East,Electronics,In-Store,3,627.08
2023-06-25,West,Home & Kitchen,Online,3,440.48
2023-06-25,West,Apparel,In-Store,2,173.1
2023-06-25,West,Electronics,Online,4,1551.57
2023-06-25,East,Sports & Outdoors,Online,6,494.93
2023-06-25,East,Home & Kitchen,In-Store,1,29.49
2023-06-25,East,Apparel,Online,7,558.8
2023-06-25,South,Beauty,Online,2,95.9
2023-06-25,South,Home & Kitchen,In-Store,1,132.15
2023-06-25,South,Apparel,Online,1,16.58
2023-06-25,South,Electronics,Online,6,2217.15
2023-06-25,North,Beauty,In-Store,3,80.75
2023-06-25,North,Sports & Outdoors,Online,2,138.63
2023-06-25,North,Home & Kitchen,Online,6,683.51
2023-06-25,North,Apparel,Online,3,267.14
2023-06-25,South,Sports & Outdoors,Online,3,298.18
2023-06-26,East,Home & Kitchen,In-Store,2,212.13
2023-06-26,East,Beauty,Online,2,77.68
2023-06-26,West,Electronics,Online,8,3010.59
2023-06-26,West,Beauty,In-Store,1,94.2
2023-06-26,West,Home & Kitchen,In-Store,5,562.15
2023-06-26,West,Sports & Outdoors,Online,2,103.61
2023-06-26,East,Apparel,Online,4,88.2
2023-06-26,West,Apparel,Online,1,127.96
2023-06-26,South,Sports & Outdoors,In-Store,1,66.37
2023-06-26,South,Apparel,Online,4,274.05
2023-06-26,South,Home & Kitchen,In-Store,1,136.67
2023-06-26,East,Electronics,Online,4,866.82
2023-06-26,South,Electronics,Online,4,567.06
2023-06-26,North,Beauty,Online,1,122.72
2023-06-26,North,Sports & Outdoors,Online,1,142.52
2023-06-26,North,Home & Kitchen,Online,4,522.46
2023-06-26,North,Apparel,In-Store,5,436.53
2023-06-26,North,Electronics,Online,3,1154.73
2023-06-27,East,Sports & Outdoors,Online,2,192.66
2023-06-27,East,Beauty,In-Store,1,47.51
2023-06-27,West,Electronics,Online,1,287.99
2023-06-27,West,Beauty,Online,3,144.75
2023-06-27,West,Home & Kitchen,In-Store,1,69.9
2023-06-27,West,Sports & Outdoors,Online,1,93.15
2023-06-27,East,Home & Kitchen,Online,3,407.04
2023-06-27,West,Apparel,Online,4,219.39
2023-06-27,East,Apparel,In-Store,5,435.04
2023-06-27,East,Electronics,In-Store,7,2438.03
2023-06-27,South,Beauty,In-Store,2,25.07
2023-06-27,North,Apparel,Online,3,231.2
2023-06-27,North,Home & Kitchen,Online,4,61.37
2023-06-27,North,Sports & Outdoors,In-Store,1,64.0
2023-06-27,North,Electronics,In-Store,3,463.64
2023-06-27,South,Electronics,Online,1,374.1
2023-06-27,South,Apparel,Online,5,283.17
2023-06-27,South,Sports & Outdoors,Online,2,47.56
2023-06-27,North,Beauty,In-Store,1,28.21
2023-06-28,East,Apparel,In-Store,3,198.19
2023-06-28,West,Home & Kitchen,Online,3,19.19
2023-06-28,West,Apparel,Online,1,10.06
2023-06-28,West,Electronics,Online,1,169.96
2023-06-28,East,Beauty,Online,5,117.29
2023-06-28,West,Beauty,Online,3,92.31
2023-06-28,East,Sports & Outdoors,In-Store,3,309.04
2023-06-28,East,Home & Kitchen,In-Store,3,20.8
2023-06-28,East,Electronics,Online,3,410.27
2023-06-28,North,Beauty,In-Store,1,62.14
2023-06-28,South,Sports & Outdoors,In-Store,4,289.57
2023-06-28,South,Home & Kitchen,In-Store,1,186.9
2023-06-28,South,Apparel,In-Store,2,196.75
2023-06-28,South,Electronics,Online,3,1391.87
2023-06-28,North,Sports & Outdoors,In-Store,3,347.68
2023-06-28,North,Home & Kitchen,Online,1,96.31
2023-06-28,North,Apparel,Online,1,69.8
2023-06-28,North,Electronics,Online,3,975.58
2023-06-28,South,Beauty,Online,3,192.01
2023-06-29,West,Beauty,Online,2,81.32
2023-06-29,West,Sports & Outdoors,In-Store,3,317.02
2023-06-29,West,Home & Kitchen,In-Store,2,153.5
2023-06-29,West,Electronics,In-Store,6,2446.15
2023-06-29,East,Beauty,Online,3,131.16
2023-06-29,East,Home & Kitchen,Online,6,855.46
2023-06-29,East,Electronics,Online,4,827.81
2023-06-29,North,Beauty,Online,2,66.49
2023-06-29,South,Sports & Outdoors,Online,1,90.66
2023-06-29,South,Home & Kitchen,Online,2,84.41
2023-06-29,South,Electronics,Online,1,75.55
2023-06-29,North,Home & Kitchen,Online,5,698.78
2023-06-29,North,Apparel,In-Store,2,49.55
2023-06-29,North,Electronics,Online,2,820.21
2023-06-29,South,Beauty,In-Store,3,85.33
2023-06-30,East,Sports & Outdoors,Online,1,107.57
2023-06-30,East,Beauty,In-Store,4,216.52
2023-06-30,East,Home & Kitchen,In-Store,8,963.3
2023-06-30,West,Apparel,Online,2,74.73
2023-06-30,West,Home & Kitchen,Online,1,5.16
2023-06-30,West,Beauty,In-Store,3,61.96
2023-06-30,East,Electronics,In-Store,3,916.99
2023-06-30,West,Electronics,In-Store,3,1011.04
2023-06-30,South,Home & Kitchen,In-Store,2,248.22
2023-06-30,South,Apparel,Online,1,63.18
2023-06-30,North,Beauty,Online,2,37.89
2023-06-30,North,Sports & Outdoors,In-Store,1,7.47
2023-06-30,North,Home & Kitchen,Online,3,259.57
2023-06-30,North,Apparel,Online,4,85.35
2023-06-30,North,Electronics,In-Store,4,540.92
2023-06-30,South,Sports & Outdoors,In-Store,2,190.81
2023-07-01,East,Sports & Outdoors,Online,4,489.89
2023-07-01,East,Beauty,In-Store,3,216.64
2023-07-01,West,Electronics,In-Store,2,329.94
2023-07-01,West,Beauty,In-Store,1,11.57
2023-07-01,West,Home & Kitchen,In-Store,4,371.0
2023-07-01,West,Sports & Outdoors,Online,3,41.15
2023-07-01,East,Home & Kitchen,Online,6,415.72
2023-07-01,West,Apparel,Online,7,618.03
2023-07-01,East,Electronics,In-Store,12,3105.14
2023-07-01,South,Beauty,In-Store,4,275.82
2023-07-01,South,Sports & Outdoors,In-Store,3,349.67
2023-07-01,North,Apparel,In-Store,4,271.49
2023-07-01,North,Home & Kitchen,Online,3,177.74
2023-07-01,North,Sports & Outdoors,In-Store,4,475.65
2023-07-01,North,Electronics,Online,4,1130.79
2023-07-01,South,Electronics,Online,7,2624.59
2023-07-01,South,Apparel,Online,7,357.35
2023-07-01,South,Home & Kitchen,Online,4,406.39
2023-07-01,North,Beauty,Online,2,56.73
2023-07-02,East,Home & Kitchen,Online,5,268.04
2023-07-02,West,Beauty,Online,6,351.83
2023-07-02,West,Sports & Outdoors,In-Store,5,518.35
2023-07-02,West,Home & Kitchen,In-Store,1,134.88
2023-07-02,West,Electronics,In-Store,3,1111.14
2023-07-02,East,Beauty,In-Store,4,124.69
2023-07-02,East,Sports & Outdoors,Online,5,419.73
2023-07-02,East,Apparel,In-Store,4,181.46
2023-07-02,South,Sports & Outdoors,Online,2,91.29
2023-07-02,East,Electronics,Online,10,2932.35
2023-07-02,South,Home & Kitchen,In-Store,2,260.43
2023-07-02,South,Electronics,In-Store,7,3085.58
2023-07-02,North,Beauty,Online,4,216.3
2023-07-02,North,Sports & Outdoors,In-Store,2,282.63
2023-07-02,North,Home & Kitchen,Online,3,221.4
2023-07-02,North,Apparel,Online,7,329.67
2023-07-02,North,Electronics,In-Store,6,2189.3
2023-07-03,East,Home & Kitchen,In-Store,4,307.81
2023-07-03,East,Sports & Outdoors,In-Store,3,308.12
2023-07-03,East,Beauty,In-Store,5,36.91
2023-07-03,East,Electronics,In-Store,8,1641.55
2023-07-03,West,Apparel,In-Store,5,215.85
2023-07-03,West,Home & Kitchen,In-Store,3,385.37
2023-07-03,East,Apparel,Online,2,165.17
2023-07-03,West,Electronics,In-Store,4,1432.15
2023-07-03,West,Sports & Outdoors,Online,4,328.23
2023-07-03,South,Apparel,Online,2,99.67
2023-07-03,South,Sports & Outdoors,In-Store,2,109.71
2023-07-03,South,Electronics,In-Store,8,2838.55
2023-07-03,North,Beauty,Online,3,37.56
2023-07-03,North,Sports & Outdoors,Online,3,325.54
2023-07-03,North,Home & Kitchen,In-Store,4,463.42
2023-07-03,North,Electronics,In-Store,5,459.74
2023-07-03,South,Beauty,In-Store,2,38.97
2023-07-04,East,Home & Kitchen,Online,3,215.0
2023-07-04,East,Apparel,Online,5,354.07
2023-07-04,East,Sports & Outdoors,In-Store,3,76.44
2023-07-04,East,Electronics,Online,7,557.28
2023-07-04,West,Apparel,In-Store,4,305.58
2023-07-04,West,Home & Kitchen,Online,2,208.93
2023-07-04,West,Sports & Outdoors,In-Store,1,117.22
2023-07-04,East,Beauty,Online,4,199.67
2023-07-04,South,Beauty,In-Store,1,7.83
2023-07-04,South,Sports & Outdoors,Online,6,240.58
2023-07-04,South,Home & Kitchen,In-Store,1,103.87
2023-07-04,South,Apparel,Online,1,50.26
2023-07-04,South,Electronics,Online,6,497.67
2023-07-04,North,Beauty,Online,1,85.47
2023-07-04,North,Sports & Outdoors,In-Store,2,208.06
2023-07-04,North,Home & Kitchen,Online,1,210.63
2023-07-04,North,Apparel,Online,7,634.83
2023-07-04,North,Electronics,Online,6,1776.81
2023-07-05,East,Home & Kitchen,Online,2,274.9
2023-07-05,East,Sports & Outdoors,In-Store,4,379.8
2023-07-05,West,Electronics,Online,3,656.64
2023-07-05,West,Beauty,In-Store,3,7.49
2023-07-05,West,Home & Kitchen,In-Store,3,90.99
2023-07-05,West,Sports & Outdoors,In-Store,1,40.75
2023-07-05,East,Apparel,In-Store,6,335.5
2023-07-05,West,Apparel,Online,3,95.02
2023-07-05,East,Electronics,Online,8,1324.5
2023-07-05,South,Beauty,Online,1,56.72
2023-07-05,South,Sports & Outdoors,In-Store,1,53.8
2023-07-05,North,Apparel,Online,4,305.99
2023-07-05,North,Home & Kitchen,Online,5,723.04
2023-07-05,North,Sports & Outdoors,Online,3,92.4
2023-07-05,North,Electronics,Online,6,1534.16
2023-07-05,South,Electronics,Online,2,552.35
2023-07-05,South,Apparel,In-Store,4,277.96
2023-07-05,South,Home & Kitchen,Online,3,252.48
2023-07-05,North,Beauty,Online,3,165.04
2023-07-06,East,Sports & Outdoors,Online,6,209.72
2023-07-06,West,Beauty,Online,4,126.38
2023-07-06,West,Sports & Outdoors,In-Store,4,152.42
2023-07-06,West,Home & Kitchen,Online,2,323.36
2023-07-06,West,Apparel,Online,1,114.88
2023-07-06,West,Electronics,Online,6,1498.73
2023-07-06,East,Beauty,Online,3,63.9
2023-07-06,East,Home & Kitchen,Online,4,514.75
2023-07-06,East,Electronics,In-Store,6,1498.82
2023-07-06,South,Beauty,Online,3,88.55
2023-07-06,South,Apparel,Online,4,43.91
2023-07-06,South,Electronics,In-Store,4,657.44
2023-07-06,North,Sports & Outdoors,Online,1,128.62
2023-07-06,North,Home & Kitchen,Online,3,354.29
2023-07-06,North,Apparel,Online,4,396.27
2023-07-06,East,Apparel,Online,7,200.36
2023-07-07,South,Sports & Outdoors,Online,1,55.93
2023-07-07,West,Beauty,Online,2,75.41
2023-07-07,West,Home & Kitchen,Online,6,309.0
2023-07-07,West,Electronics,In-Store,3,521.06
2023-07-07,East,Beauty,Online,2,103.73
2023-07-07,East,Sports & Outdoors,Online,4,95.58
2023-07-07,East,Home & Kitchen,In-Store,3,377.56
2023-07-07,East,Apparel,Online,7,477.03
2023-07-07,East,Electronics,Online,5,422.08
2023-07-07,South,Apparel,Online,3,135.79
2023-07-07,South,Home & Kitchen,In-Store,3,151.71
2023-07-07,South,Electronics,In-Store,4,766.82
2023-07-07,North,Beauty,Online,3,159.21
2023-07-07,North,Sports & Outdoors,Online,2,83.72
2023-07-07,North,Home & Kitchen,Online,2,243.81
2023-07-07,North,Apparel,Online,8,456.71
2023-07-07,North,Electronics,In-Store,1,142.07
2023-07-07,South,Beauty,Online,2,110.7
2023-07-08,West,Sports & Outdoors,Online,1,9.14
2023-07-08,East,Sports & Outdoors,In-Store,7,530.51
2023-07-08,East,Electronics,Online,2,648.24
2023-07-08,West,Electronics,In-Store,5,1425.43
2023-07-08,West,Home & Kitchen,In-Store,4,554.48
2023-07-08,East,Beauty,In-Store,3,5.02
2023-07-08,South,Beauty,Online,1,56.17
2023-07-08,East,Apparel,Online,5,184.98
2023-07-08,South,Home & Kitchen,In-Store,2,107.12
2023-07-08,South,Electronics,Online,4,785.96
2023-07-08,North,Beauty,In-Store,4,116.63
2023-07-08,North,Sports & Outdoors,Online,4,184.84
2023-07-08,North,Home & Kitchen,Online,3,429.35
2023-07-08,North,Apparel,Online,5,342.57
2023-07-08,North,Electronics,Online,3,475.7
2023-07-08,South,Sports & Outdoors,Online,1,105.15
2023-07-09,West,Beauty,Online,3,2.91
2023-07-09,West,Home & Kitchen,In-Store,1,108.98
2023-07-09,West,Apparel,In-Store,2,67.92
2023-07-09,West,Electronics,Online,7,2759.56
2023-07-09,East,Sports & Outdoors,In-Store,6,175.29
2023-07-09,East,Home & Kitchen,In-Store,6,401.6
2023-07-09,East,Apparel,Online,7,454.12
2023-07-09,East,Electronics,Online,5,1998.11
2023-07-09,South,Sports & Outdoors,Online,1,108.39
2023-07-09,South,Home & Kitchen,In-Store,1,140.16
2023-07-09,South,Electronics,In-Store,1,415.96
2023-07-09,North,Beauty,Online,2,114.2
2023-07-09,North,Sports & Outdoors,Online,4,448.19
2023-07-09,North,Home & Kitchen,Online,4,191.29
2023-07-09,North,Apparel,In-Store,3,128.17
2023-07-09,North,Electronics,Online,7,2079.84
2023-07-09,South,Beauty,Online,3,181.78
2023-07-10,East,Sports & Outdoors,Online,5,390.98
2023-07-10,West,Beauty,Online,1,25.42
2023-07-10,West,Sports & Outdoors,In-Store,3,107.57
2023-07-10,West,Home & Kitchen,Online,4,567.88
2023-07-10,West,Apparel,In-Store,2,73.52
2023-07-10,East,Beauty,Online,6,139.64
2023-07-10,East,Home & Kitchen,In-Store,2,176.48
2023-07-10,East,Electronics,Online,8,3505.26
2023-07-10,South,Beauty,Online,2,39.81
2023-07-10,South,Sports & Outdoors,Online,2,119.34
2023-07-10,South,Home & Kitchen,In-Store,2,132.13
2023-07-10,North,Beauty,In-Store,1,31.52
2023-07-10,North,Sports & Outdoors,Online,2,98.39
2023-07-10,North,Home & Kitchen,Online,6,668.41
2023-07-10,East,Apparel,Online,4,131.11
2023-07-11,East,Electronics,In-Store,10,2735.15
2023-07-11,West,Sports & Outdoors,In-Store,1,101.15
2023-07-11,West,Apparel,In-Store,3,248.06
2023-07-11,West,Electronics,In-Store,3,663.95
2023-07-11,East,Beauty,Online,1,85.23
2023-07-11,East,Sports & Outdoors,Online,5,554.51
2023-07-11,East,Home & Kitchen,Online,3,481.28
2023-07-11,East,Apparel,Online,7,254.33
2023-07-11,South,Apparel,Online,1,34.75
2023-07-11,South,Home & Kitchen,Online,3,240.82
2023-07-11,South,Electronics,Online,7,2111.21
2023-07-11,North,Beauty,Online,3,166.1
2023-07-11,North,Home & Kitchen,In-Store,3,92.42
2023-07-11,North,Apparel,Online,2,159.2
2023-07-11,North,Electronics,In-Store,4,1098.97
2023-07-11,South,Sports & Outdoors,In-Store,3,122.11
2023-07-12,East,Sports & Outdoors,Online,3,189.57
2023-07-12,East,Home & Kitchen,Online,4,397.25
2023-07-12,East,Beauty,Online,1,8.02
2023-07-12,East,Apparel,In-Store,4,214.12
2023-07-12,West,Apparel,In-Store,2,128.46
2023-07-12,West,Sports & Outdoors,Online,2,114.48
2023-07-12,West,Electronics,In-Store,5,1289.55
2023-07-12,East,Electronics,In-Store,6,1765.2
2023-07-12,West,Home & Kitchen,In-Store,1,95.19
2023-07-12,North,Electronics,In-Store,3,1015.97
2023-07-12,North,Apparel,In-Store,1,81.82
2023-07-12,North,Home & Kitchen,In-Store,6,302.17
2023-07-12,South,Beauty,Online,4,84.55
2023-07-12,North,Beauty,In-Store,4,123.15
2023-07-12,South,Electronics,Online,1,372.0
2023-07-12,North,Sports & Outdoors,Online,1,15.68
2023-07-13,East,Home & Kitchen,Online,6,885.92
2023-07-13,West,Sports & Outdoors,Online,1,20.51
2023-07-13,West,Home & Kitchen,In-Store,2,128.34
2023-07-13,West,Apparel,In-Store,4,65.76
2023-07-13,West,Electronics,Online,3,307.78
2023-07-13,East,Beauty,In-Store,3,89.03
2023-07-13,East,Sports & Outdoors,Online,1,120.08
2023-07-13,East,Apparel,In-Store,1,69.53
2023-07-13,South,Home & Kitchen,In-Store,2,304.7
2023-07-13,South,Apparel,In-Store,3,178.48
2023-07-13,South,Electronics,Online,3,555.25
2023-07-13,North,Beauty,Online,2,37.61
2023-07-13,North,Sports & Outdoors,Online,1,2.13
2023-07-13,North,Home & Kitchen,In-Store,1,93.22
2023-07-13,North,Apparel,Online,2,85.34
2023-07-13,North,Electronics,Online,1,313.47
2023-07-13,East,Electronics,In-Store,8,967.85
2023-07-14,East,Apparel,In-Store,4,214.01
2023-07-14,West,Sports & Outdoors,Online,2,122.39
2023-07-14,West,Home & Kitchen,In-Store,1,30.55
2023-07-14,West,Apparel,Online,3,87.62
2023-07-14,West,Beauty,In-Store,2,84.89
2023-07-14,East,Sports & Outdoors,Online,2,75.04
2023-07-14,East,Home & Kitchen,Online,1,19.55
2023-07-14,East,Electronics,In-Store,3,503.23
2023-07-14,East,Beauty,In-Store,3,148.29
2023-07-14,South,Sports & Outdoors,In-Store,1,31.95
2023-07-14,South,Home & Kitchen,In-Store,2,147.78
2023-07-14,South,Apparel,In-Store,1,13.44
2023-07-14,South,Electronics,Online,3,1095.2
2023-07-14,North,Beauty,In-Store,4,122.47
2023-07-14,North,Sports & Outdoors,Online,3,39.64
2023-07-14,North,Home & Kitchen,Online,4,557.81
2023-07-14,North,Electronics,Online,3,351.77
2023-07-15,West,Beauty,In-Store,1,53.1
2023-07-15,West,Home & Kitchen,Online,3,340.97
2023-07-15,West,Apparel,Online,1,60.3
2023-07-15,West,Electronics,In-Store,2,589.02
2023-07-15,East,Beauty,Online,3,171.73
2023-07-15,East,Home & Kitchen,Online,5,129.37
2023-07-15,East,Apparel,In-Store,4,156.55
2023-07-15,West,Sports & Outdoors,Online,2,54.74
2023-07-15,South,Home & Kitchen,Online,2,140.9
2023-07-15,South,Apparel,Online,4,264.46
2023-07-15,North,Sports & Outdoors,Online,4,193.99
2023-07-15,North,Home & Kitchen,Online,3,462.16
2023-07-15,North,Apparel,Online,6,305.31
2023-07-15,North,Electronics,Online,7,1085.74
2023-07-15,South,Sports & Outdoors,Online,3,288.88
2023-07-16,East,Beauty,In-Store,3,194.14
2023-07-16,East,Sports & Outdoors,In-Store,2,133.94
2023-07-16,East,Apparel,Online,3,149.4
2023-07-16,East,Electronics,In-Store,9,2780.69
2023-07-16,South,Beauty,In-Store,2,155.91
2023-07-16,South,Sports & Outdoors,In-Store,5,206.31
2023-07-16,South,Home & Kitchen,Online,1,216.0
2023-07-16,South,Apparel,In-Store,1,135.18
2023-07-16,North,Sports & Outdoors,Online,2,57.74
2023-07-16,North,Home & Kitchen,Online,4,430.13
2023-07-16,North,Apparel,In-Store,3,71.59
2023-07-16,North,Electronics,In-Store,2,661.25
2023-07-16,South,Electronics,In-Store,1,290.53
2023-07-17,East,Sports & Outdoors,In-Store,2,163.38
2023-07-17,West,Beauty,In-Store,1,69.68
2023-07-17,West,Home & Kitchen,In-Store,1,107.17
2023-07-17,West,Apparel,In-Store,4,94.62
2023-07-17,West,Electronics,Online,4,973.64
2023-07-17,East,Beauty,In-Store,1,43.81
2023-07-17,East,Home & Kitchen,Online,2,222.15
2023-07-17,North,Apparel,Online,4,187.97
2023-07-17,East,Electronics,Online,3,595.91
2023-07-17,North,Electronics,Online,3,1231.24
2023-07-17,North,Beauty,In-Store,4,37.57
2023-07-17,East,Apparel,Online,5,355.38
2023-07-17,South,Sports & Outdoors,In-Store,3,295.61
2023-07-17,South,Home & Kitchen,In-Store,1,45.34
2023-07-17,South,Beauty,Online,1,50.83
2023-07-18,West,Beauty,Online,4,63.6
2023-07-18,West,Sports & Outdoors,Online,2,130.74
2023-07-18,West,Home & Kitchen,Online,1,82.45
2023-07-18,West,Apparel,In-Store,1,51.08
2023-07-18,West,Electronics,In-Store,4,596.01
2023-07-18,East,Sports & Outdoors,Online,9,576.24
2023-07-18,East,Home & Kitchen,Online,5,491.03
2023-07-18,East,Electronics,Online,10,4425.37
2023-07-18,East,Apparel,In-Store,7,192.58
2023-07-18,South,Sports & Outdoors,In-Store,1,79.88
2023-07-18,South,Home & Kitchen,Online,5,166.23
2023-07-18,South,Apparel,Online,1,55.75
2023-07-18,South,Electronics,Online,4,1682.64
2023-07-18,North,Sports & Outdoors,Online,2,69.22
2023-07-18,North,Home & Kitchen,Online,5,705.23
2023-07-18,North,Apparel,In-Store,2,89.75
2023-07-18,North,Electronics,Online,3,910.78
2023-07-18,South,Beauty,Online,1,42.2
2023-07-19,East,Sports & Outdoors,In-Store,3,343.89
2023-07-19,West,Sports & Outdoors,Online,3,277.17
2023-07-19,West,Apparel,In-Store,1,16.08
2023-07-19,West,Electronics,In-Store,2,662.12
2023-07-19,East,Beauty,In-Store,2,52.62
2023-07-19,East,Electronics,Online,7,857.32
2023-07-19,East,Apparel,Online,2,81.32
2023-07-19,South,Home & Kitchen,Online,3,338.3
2023-07-19,South,Electronics,In-Store,3,297.13
2023-07-19,North,Sports & Outdoors,Online,2,141.81
2023-07-19,North,Home & Kitchen,Online,2,149.36
2023-07-19,North,Apparel,Online,5,70.86
2023-07-19,North,Electronics,In-Store,2,532.94
2023-07-19,South,Beauty,In-Store,1,58.23
2023-07-20,West,Beauty,Online,2,103.09
2023-07-20,West,Electronics,Online,3,767.32
2023-07-20,East,Beauty,Online,1,105.21
2023-07-20,East,Sports & Outdoors,Online,1,135.83
2023-07-20,East,Home & Kitchen,Online,4,296.29
2023-07-20,East,Apparel,In-Store,1,92.85
2023-07-20,East,Electronics,In-Store,4,522.47
2023-07-20,South,Beauty,Online,2,67.33
2023-07-20,South,Apparel,Online,2,59.1
2023-07-20,South,Electronics,Online,5,742.25
2023-07-20,North,Beauty,Online,2,67.58
2023-07-20,North,Sports & Outdoors,Online,1,73.01
2023-07-20,North,Apparel,Online,5,119.38
2023-07-20,North,Electronics,In-Store,5,1716.48
2023-07-21,East,Apparel,Online,5,390.9
2023-07-21,West,Beauty,Online,3,134.93
2023-07-21,West,Sports & Outdoors,Online,1,20.41
2023-07-21,West,Home & Kitchen,In-Store,1,87.92
2023-07-21,West,Apparel,Online,3,146.89
2023-07-21,West,Electronics,In-Store,5,788.79
2023-07-21,East,Sports & Outdoors,Online,3,343.9
2023-07-21,East,Home & Kitchen,Online,1,94.91
2023-07-21,East,Electronics,In-Store,4,833.34
2023-07-21,East,Beauty,In-Store,3,45.28
2023-07-21,North,Home & Kitchen,Online,4,475.96
2023-07-21,North,Sports & Outdoors,Online,2,253.47
2023-07-21,North,Beauty,In-Store,1,62.02
2023-07-21,North,Electronics,Online,3,1264.21
2023-07-21,South,Beauty,In-Store,3,25.1
2023-07-21,South,Apparel,In-Store,3,217.87
2023-07-21,South,Home & Kitchen,Online,1,23.71
2023-07-21,South,Electronics,Online,1,68.46
